Date,AAPL,MSFT,SPY,TSLA
2019-07-09,48.18140411376953,128.4051971435547,269.75592041015625,15.337332725524902
2019-07-10,48.657859802246094,129.7131805419922,271.0447692871094,15.928000450134277
2019-07-11,48.30352020263672,130.23069763183594,271.6802673339844,15.90666675567627
2019-07-12,48.674617767333984,130.70118713378906,272.896484375,16.338666915893555
2019-07-15,49.13192367553711,130.70118713378906,272.9873046875,16.899999618530273
2019-07-16,48.96192169189453,128.98861694335938,272.10687255859375,16.825332641601562
2019-07-17,48.68659973144531,128.2264404296875,270.2551574707031,16.99066734313965
2019-07-18,49.23965835571289,128.36756896972656,271.2445068359375,16.902666091918945
2019-07-19,48.504615783691406,128.5557403564453,269.73773193359375,17.211999893188477
2019-07-22,49.61315155029297,130.25888061523438,270.40045166015625,17.045333862304688
2019-07-23,50.001014709472656,131.0681610107422,272.33380126953125,17.344667434692383
2019-07-24,49.96030807495117,132.4137420654297,273.6136474609375,17.658666610717773
2019-07-25,49.565269470214844,131.91502380371094,272.3066101074219,15.254667282104492
2019-07-26,49.73765182495117,132.9971160888672,274.13104248046875,15.202667236328125
2019-07-29,50.2021369934082,132.7054443359375,273.63177490234375,15.718000411987305
2019-07-30,49.98665237426758,132.06556701660156,272.96002197265625,16.150667190551758
2019-07-31,51.006587982177734,128.2264404296875,269.9737243652344,16.107332229614258
2019-08-01,49.902862548828125,129.91075134277344,267.62286376953125,15.59000015258789
2019-08-02,48.847007751464844,128.81919860839844,265.6077880859375,15.62266731262207
2019-08-05,46.28996276855469,124.40608978271484,257.6201171875,15.221332550048828
2019-08-06,47.166255950927734,126.73970031738281,261.232666015625,15.383333206176758
2019-08-07,47.6546745300293,127.29485321044922,261.38702392578125,15.561332702636719
2019-08-08,48.705745697021484,130.69174194335938,266.5154724121094,15.886667251586914
2019-08-09,48.304386138916016,129.58139038085938,264.7000427246094,15.667332649230957
2019-08-12,48.18181228637695,127.7747573852539,261.4777526855469,15.267333030700684
